,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
4706,189325,603511.XSHG,2022-12-31,2023-04-29,2022-12-31,0.51,168200060.42,217307260.3,33090006.61,4.633,3.8,3.9991,6.1974,66.258,93.4157,6.6963,6.1974,47.4789,11.1072,0.094,102.2753,15.5737,82.0193,115.0876,20.4385,310.4127,-6.2077,,-6.2077,,-42.861000000000004,,-40.8099,,-40.5189,
4707,189326,688288.XSHG,2022-12-31,2023-04-29,2022-12-31,-1.06,-112893149.1,-108810275.51,6672906.52,-12.3317,-13.1282,-10.4127,-45.6108,35.4466,145.3941,-44.9988,-45.6108,12.9206,68.3528,-1.3575,,,,86.7505,-33.6085,,-40.9013,,-40.9013,,-675.9166,,-513.0709,,-458.5881,
4708,189327,000572.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.9573,-1613073310.11,-482514556.03,-13871546.99,-54.5019,-55.8405,-21.7198,-66.2709,9.8236,120.0286,-49.4072,-65.3905,3.5234,21.4963,0.1352,,,,95.1649,10.6486,,32.9774,,34.8673,,-78078.1285,,-1267.4208,,-1509.7693,
4709,189328,002050.XSHE,2022-12-31,2023-04-29,2022-12-31,0.72,2291450453.44,2865394828.44,-192092709.78,21.363000000000003,19.0228,10.1124,12.2171,26.0754,86.5774,14.3665,12.2171,2.4012,10.5676,-0.8317,93.9087,-6.2955,89.0456,97.7766,11.7562,87.5854,33.2489,,33.2489,,54.3666,,52.9806,,52.8074,
4710,189329,600238.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.26,-151863579.4,-143010690.23,20505131.89,-27.2052,-34.8964,-9.7295,-28.7432,28.4788,134.3427,-34.163000000000004,-28.7432,31.8909,20.8488,5.3688,,,,195.3763,-9.579,,-50.0346,,-50.0346,,-109.3727,,-82.9248,,-96.8587,
4711,189330,600843.XSHG,2022-12-31,2023-04-29,2022-12-31,0.1034,22606245.94,131799286.98,5970087.62,2.3197,0.7168,1.4334,2.4272,23.8299,96.0409,4.3176,2.4272,7.7662,10.5296,0.8743,91.9168,4.1635,30.8999,99.0363,1.7827,45.0279,6.5444,,6.5444,,54.9929,,-2.7198,,18.6172,
4712,189331,600501.XSHG,2022-12-31,2023-04-29,2022-12-31,0.18,55852296.08,79408181.01,-4250871.46,3.4173,2.5211,1.4319,2.108,15.9753,98.0844,2.2542,2.108,3.5695,9.3162,0.6059,83.531,-4.4716,73.7746,90.1348,2.3199,121.1064,1.6255,,1.6255,,6.0995,,12.0362,,13.9332,
4713,189332,002248.XSHE,2022-12-31,2023-04-29,2022-12-31,0.04,5037526.34,10774106.05,-440837.7,16.6025,7.1718,2.1316,4.5598,23.7695,95.7659,4.4331,4.5598,6.5682,10.9729,1.8053,92.8572,-3.7994,43.1971,42.0781,-5.8082,-137.1772,-19.2389,,-19.2389,,-4.5889999999999995,,-5.4302,,-17.8292,
4714,189333,600215.XSHG,2022-12-31,2023-04-29,2022-12-31,0.3216,20630116.3,7315698.93,161727580.6,9.4411,1.3664,4.0785,12.7428,14.6027,99.346,14.7796,12.7428,1.5172,9.2228,2.025,4.4064,97.4123,14.4729,91.2974,9.7164,1485.7067,-21.3071,,-21.3071,,37.3722,,8.431000000000001,,8.431000000000001,
4715,189334,603085.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.71,-274441725.5,-96837454.3,-2705692.94,-28.0221,-28.1451,-11.0022,-19.1768,14.1483,106.7963,-19.4291,-19.1768,2.4996,16.993,0.8795,,,,90.1761,6.2809,,-16.3674,,-16.3674,,-1464.3922,,-1068.8168,,-1068.8168,
4716,189335,600009.XSHG,2022-12-31,2023-04-29,2022-12-31,-1.26,-3076446105.01,-4476137206.54,176486505.5,-8.9252,-9.1681,-4.6811,-50.908,-62.413000000000004,181.6747,-71.0549,-50.908,,8.8293,8.5111,,,,99.2826,-2.1342,,-32.7946,,-32.7946,,-104.4379,,-107.9867,,-89.7672,
4717,189336,688506.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.78,-336610867.85,-343175747.26,,-44.6164,-53.1843,-19.1909,-40.1523,66.9069,148.7964,-40.899,-40.1523,46.111999999999995,64.5167,3.1306,,,,73.3033,-36.7775,,-11.7292,,-11.7292,,-183.4905,,-182.408,,-182.408,
4718,189337,600615.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.043,-9160429.42,-24248415.41,15696229.33,-1.2749,-1.4492,-1.306,-6.0808,0.3811,115.911,-6.7757,-6.0808,1.3592,13.4352,0.3689,,,,82.891,1.2761,,-2.9557,,-2.9557,,-235.4356,,-601.0341,,-184.0943,
4719,189338,600387.XSHG,2022-12-31,2023-04-29,2022-12-31,0.12,46689317.26,103117264.8,24650702.48,1.7702,1.4748,1.3553,0.8991,3.5771,98.4359,1.4995,0.8991,0.7335,1.2896,-0.2041,106.065,25.3554,83.3128,184.3744,-5.8866,-376.3505,-20.397000000000002,,-20.397000000000002,,-13.7442,,-35.253,,-26.7554,
4720,189339,600100.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.23,-1052798559.3,-459155833.21,465010544.8,-5.0087,-6.8347,-1.1428,-2.7877,20.6107,101.9324,-2.3144,-2.7877,8.6646,9.9601,3.3108,,,,97.7009,0.201,,-16.499000000000002,,-16.499000000000002,,70.4265,,64.586,,58.9342,
4721,189340,002375.XSHE,2022-12-31,2023-04-29,2022-12-31,0.14,147183230.38,446890388.63,3246940.91,2.4746,1.9557,0.8771,1.6742,12.5727,96.3116,2.043,1.6742,2.1379,5.8222,0.5137,180.017,1.3079,79.0284,97.734,0.2063,5.5922,0.3306,,0.3306,,124.5528,,123.2324,,120.9741,
4722,189341,688023.XSHG,2022-12-31,2023-04-29,2022-12-31,-3.23,-298650600.91,-450791517.18,31164292.74,-8.4498,-9.9569,-5.132000000000001,-12.786,64.1953,122.7671,-16.4282,-12.786,43.0915,42.2813,0.5429,,,,100.0655,-9.0304,,8.7723,,8.7723,,-696.5296,,-2362.5032,,-1935.7041,
4723,189342,002786.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.52,-248879712.62,-248862025.45,-26597348.98,-69.5304,-67.1392,-6.5084,-10.4055,9.7551,109.5827,-10.1701,-10.4055,2.2169,13.3175,3.0317,,,,86.7871,2.0097,,-2.8812,,-2.8812,,48.8618,,54.5867,,56.0401,
4724,189344,002808.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.077,-22865815.36,-5827307.57,1408119.31,-5.1645,-5.7082,-4.9343,-17.004,12.9561,103.5137,-16.2684,-17.004,3.0725,19.9128,-7.2595,,,,142.3857,-16.6218,,-30.2225,,-30.2225,,84.9685,,84.0417,,87.3443,
4725,189346,601609.XSHG,2022-12-31,2023-04-29,2022-12-31,0.29,183932928.28,273847068.75,74604314.12,5.5845,2.4442,2.1521,0.4159,1.9609999999999999,99.7294,0.5143,0.4159,0.2872,0.9771,0.3011,52.0285,14.1742,43.7673,109.5845,0.986,364.3335,24.6811,,24.6811,,-44.5408,,-42.7684,,-43.3028,
4726,189347,000667.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.6352,-1417017088.37,-746251619.36,-14556143.98,-42.1099,-38.0809,-8.9823,-37.2264,3.8319,114.1022,-32.645,-37.2264,3.1218,5.2156,4.5027,,,,31.002,-10.1799,,48.6457,,48.6457,,40.9477,,38.6084,,41.3742,
4727,189349,600545.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.18,-749404000.0,-294596000.0,728496000.0,-10.051,-23.2958,-3.3825,-7.2784,15.7265,105.7658,-4.9924,-7.2784,5.1062,12.9462,3.2134,,,,103.7854,1.4403,,-6.5968,,-6.5968,,33.948,,32.149,,30.48,
4728,189351,002950.XSHE,2022-12-31,2023-04-29,2022-12-31,0.6424,612010376.43,653413963.58,-160185420.07,13.8981,20.909000000000002,7.5267,9.6105,33.6457,84.4813,12.4705,9.6105,1.9902,11.2501,4.258,134.7509,-33.0344,150.4456,108.9431,27.3062,175.957,43.9215,,43.9215,,3.7949,,-6.3226,,-5.6622,
4729,189352,002024.XSHE,2022-12-31,2023-04-29,2022-12-31,-1.78,-19086733000.0,-15655406000.0,-294638000.0,-67.2882,-79.1784,-10.8171,-23.541,7.5723,121.9343,-27.1355,-23.541,17.3274,5.2727,6.307,,,,114.5539,-0.8838,,-48.6163,,-48.6163,,62.5202,,61.9682,,62.5087,
4730,189353,300392.XSHE,2022-12-31,2023-04-29,2022-12-31,-2.5075,-900026570.08,-90947632.04,-58214552.45,,,-87.2886,-601.3781,3.2435,156.7452,-600.7696,-601.3781,1.5596,27.621,29.993000000000002,,,,42.7019,-11.4358,,-53.361000000000004,,-53.361000000000004,,-787.6091,,-845.1976,,-858.2474,
4731,189354,603030.XSHG,2022-12-31,2023-04-29,2022-12-31,-2.06,-1183357172.71,-266006374.58,-13729573.16,-258.0775,-255.0342,-15.5942,-59.4462,3.0403,113.2413,-54.403,-59.4462,1.8864,10.9976,3.1938,,,,101.5529,2.4965,,-50.2963,,-50.2963,,15.1396,,7.0913,,7.3827,
4732,189355,002809.XSHE,2022-12-31,2023-04-29,2022-12-31,0.43,62851014.29,74083989.33,7416656.97,6.1093,4.269,4.0476,9.5851,27.8726,92.1053,9.6696,9.5851,8.5139,10.7489,0.1069,70.9231,7.1002,69.8765,134.7249,13.585,172.0759,-39.5238,,-39.5238,,-10.2611,,-20.2275,,-20.2275,
4733,189357,600107.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.33,-123128427.12,-13146687.08,30567041.48,-17.0739,-17.7412,-8.9056,-27.6606,38.1891,103.0459,-28.0895,-27.6606,27.6882,8.9275,3.9345,,,,106.50299999999999,-0.3742,,-11.1041,,-11.1041,,-559.7354,,-664.0583,,-618.5428,
4734,189358,002035.XSHE,2022-12-31,2023-04-29,2022-12-31,0.1688,89021877.72,340332490.09,47716251.9,4.3733,2.7208,2.3027,2.6183,39.5155,94.1509,2.5336,2.6183,24.3544,8.8036,-0.1704,233.1869,32.6939,62.2138,103.8752,6.79,116.085,4.1276,,4.1276,,-35.6659,,-29.1567,,-30.9824,
4735,189359,002348.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.0883,-85011804.66,-23847480.54,21939.12,-13.6141,-13.8397,-9.6557,-26.3208,24.3826,107.507,-25.7975,-26.3208,11.562000000000001,19.2634,-0.7109,,,,106.4772,7.7747,,-27.7511,,-27.7511,,27.5331,,27.4311,,23.0396,
4736,189360,002958.XSHE,2022-12-31,2023-04-29,2022-12-31,0.37,2245292000.0,473818000.0,1472065000.0,6.6452,6.4392,0.5424,23.5969,,,21.1615,23.5969,,30.344,,22.8934,71.1255,96.8992,,19.8609,416.8151,-3.4269,,-3.4269,,-37.461,,-24.1139,,-24.4135,
4737,189362,000525.XSHE,2022-12-31,2023-04-29,2022-12-31,1.2609,747797127.21,1104553122.0,6418565.0,80.2416,81.94,7.2766,11.2927,36.974000000000004,82.8483,13.2629,11.2927,0.8336,12.4015,6.114,136.4275,0.7928,102.1166,47.948,17.7397,103.4283,37.5056,,37.5056,,140.5293,,119.3314,,119.5586,
4738,189363,603388.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.18,-59514559.41,-30708569.31,5111972.91,-4.263999999999999,-4.8077,-1.5544,-16.4459,22.5996,109.3935,-16.7372,-16.4459,0.8311,20.3579,10.1469,,,,103.2113,-30.9355,,-42.9403,,-42.9403,,-194.5266,,-214.0942,,-207.8207,
4739,189364,002909.XSHE,2022-12-31,2023-04-29,2022-12-31,0.027000000000000003,2807062.77,21208519.36,3616781.29,1.1978,0.3308,0.5381,0.701,21.4894,98.5377,0.9494,0.701,8.5958,9.2926,1.5556,182.7076,31.1579,27.6204,79.0463,-0.2098,-14.3486,-13.437999999999999,,-13.437999999999999,,-73.9158,,-79.9432,,-79.9504,
4740,189365,002586.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.63,-711057404.36,-119509561.24,67857900.32,-19.5421,-19.2464,-9.0044,-30.4865,7.1518,104.64399999999999,-26.4797,-30.4865,0.3552,8.0035,2.8064,,,,89.7077,-3.8358,,-0.2824,,-0.2824,,-496.2635,,-1233.6197,,-2537.3831,
4741,189366,000420.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.0399,-31559879.81,-59756921.75,50250565.84,-2.5077,-0.8654,-0.8968,-2.3567,8.4747,101.6284,-0.578,-2.3567,0.9291,2.5482,5.3565,,,,57.9443,8.9521,,2.4995,,2.4995,,84.3212,,34.9242,,29.2327,
4742,189367,000333.XSHE,2022-12-31,2023-04-29,2022-12-31,4.34,28607973000.0,34017179000.0,-43117000.0,22.0711,21.3649,7.356,8.6678,24.2438,90.1602,10.0557,8.6229,8.3065,7.0005,-0.9799,97.3145,-0.1233,96.8006,92.1726,10.0774,101.8833,0.6838,,0.7867,,4.4532,,2.7394,,3.4292,
4743,189368,000615.XSHE,2022-12-31,2023-04-29,2022-12-31,-2.08,-210961656.71,-112465531.49,33767891.86,-242.7947,-32.347,-39.5404,-117.5012,24.3389,108.2932,-10.7965,-117.5012,11.7505,14.4888,5.8188,,,,100.2021,4.7726,,-14.6634,,-14.6634,,-85.0608,,-395.5434,,-457.9922,
4744,189369,002687.XSHE,2022-12-31,2023-04-29,2022-12-31,0.24,121860931.27,194795912.27,-315151.09,9.1548,9.1847,6.4804,9.9251,46.9724,84.773,12.9424,9.9251,17.6056,13.4708,-0.4961,121.5191,-0.1966,100.3269,90.2502,5.1695,33.9498,-1.8701,,-1.8701,,-29.5924,,-33.1919,,-34.9889,
4745,189371,002647.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.25,-151864149.71,-129229354.14,,-52.2433,-56.5929,-3.1482,-8.1366,17.1283,107.7995,-7.2277,-8.1366,2.2051,11.799000000000001,10.7653,,,,93.27799999999999,12.844000000000001,,-4.1222,,-4.1222,,-328.8089,,-193.7284,,-167.6279,
4746,189372,000425.XSHE,2022-12-31,2023-04-29,2022-12-31,0.36,3468052335.51,5633870219.73,124063481.22,9.6036,7.7328,3.0126,4.5777,20.2116,93.9948,5.4178,4.5777,7.2114,6.7864,-0.2244,112.3912,2.475,80.5195,111.5366,1.6872,28.0962,-19.6745,,-19.6745,,-44.1093,,-48.0288,,-47.5254,
4747,189374,002846.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.1355,-58078667.05,-62917463.68,79730.47,-5.3054,-7.1428,-1.8007,-2.3496,9.0553,103.2522,-3.36,-2.3496,1.3699,7.5358,2.8985,,,,80.8397,5.1672,,5.742000000000001,,5.742000000000001,,-305.2355,,-229.5352,,-221.727,
4748,189376,600340.XSHG,2022-12-31,2023-04-29,2022-12-31,0.41,-16488758823.86,-13745277029.2,25753928626.57,20.1963,-210.3893,0.2507,3.3341,16.1717,143.0323,21.0367,3.3341,3.0961,9.9862,42.2756,-363.5818,681.2275,-1041.7202,65.1439,0.4295,,-26.0279,,-26.0279,,116.0043,,102.6734,,104.0555,
4749,189377,601258.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.14,-1549900918.0,-850958487.0,159008792.0,-13.0966,-14.0858,-6.1949,-5.3936,5.2112,103.2703,-3.9793,-5.3936,2.7144,3.7754,1.4267,,,,113.2952,-2.6402,,-9.1225,,-9.1225,,-203.0507,,-256.3178,,-259.7256,
4750,189378,000605.XSHE,2022-12-31,2023-04-29,2022-12-31,0.0442,-5376703.46,38622760.32,36929876.67,0.7436,-0.2562,0.4518,2.0453,23.0302,97.7972,2.7285,2.0453,0.975,9.6891,6.3341,75.7634,72.4426,-34.4571,90.8785,6.9331,314.74,-3.2495,,-3.2495,,-25.8364,,0.015,,36.3909,
4751,189379,002574.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.31,-173319351.18,55440335.08,16591614.13,-5.3987,-5.7568,-3.7244,-4.6775,11.2605,98.4039,-6.1464,-4.6775,7.7429,1.6402,-0.2877,,,,114.7143,4.5157,282.9288,-3.0297,,-3.0297,,-201.2172,,-217.8414,,-218.6639,
4752,189380,002485.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.6413,-183309461.76,-228491702.43,-18948979.73,-22.3424,-11.7389,-11.8099,-20.5829,-5.4724,113.3871,-18.913,-20.5829,2.279,2.3526,2.6841,,,,404.3804,-10.4076,,15.6066,,15.6066,,31.6997,,21.9396,,21.1956,
4753,189381,600187.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.0718,-16434921.82,-31111423.16,-41671017.58,-3.576,-0.5075,-2.6995,-41.5788,23.6932,110.8177,-13.1756,-41.5788,5.0363,28.6538,-1.5248,,,,81.3301,23.4686,,-25.2018,,-25.2018,,64.6308,,-27.8367,,-27.8889,
4754,189383,600579.XSHG,2022-12-31,2023-04-29,2022-12-31,-3.24,-1656176939.46,-688277625.04,71254584.12,-38.7684,-39.685,-8.731,-15.5128,18.6383,106.5993,-16.201,-15.5128,13.7983,8.5748,2.7183,,,,113.211,-0.5673,,5.8315,,5.8315,,-344.4627,,-557.7799,,-557.7799,
4755,189384,600766.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.005,-1229527.5,-795946.33,,-2.1064,-2.1294,-0.4109,-1.2925,1.6492,100.844,-2.9931,-1.2925,0.0019,3.1191,-1.046,,,,622.2264,-16.6112,,-58.0939,,-58.0939,,-182.7329,,-140.9718,,-140.8844,
4756,189385,603486.XSHG,2022-12-31,2023-04-29,2022-12-31,3.02,1626193528.44,1919654431.34,14937208.55,29.4771,28.2233,14.1527,11.0959,51.6136,87.4735,11.8588,11.0959,30.1638,9.062999999999999,-0.7204,105.0879,0.8177,95.7465,100.0114,11.2715,89.9814,17.108,,17.108,,-19.4398,,-15.5509,,-15.5116,
4757,189387,600753.XSHG,2022-12-31,2023-04-29,2022-12-31,0.06,-1521583.66,13108318.44,-3946145.22,5.1277,-0.5484,3.8534,0.9171,1.33,99.2905,1.3473,0.9171,0.142,0.6341,-0.2002,53.0612,-15.9736,-10.6951,111.6647,0.7207,101.5741,14.6117,,14.6117,,140.5902,,135.8601,,128.3467,
4758,189388,001209.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.11,20650755.22,79457568.71,3966881.69,-1.2077,1.6643,-0.9932,-1.1489,38.3531,94.0165,3.5962,-1.1489,23.5771,8.1371,-0.0401,,,,92.6872,4.5923,76.7503,3.3691,,3.3691,,-60.2122,,-114.9567,,-114.6898,
4759,189389,000007.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.02,9338476.69,9875398.35,276666.65,-5.5845,9.7361,-1.6099,-2.8656,19.971,95.5282,4.2475,-2.8656,5.0783,10.7866,-0.9279999999999999,,,,111.9102,71.0152,1588.0739999999998,23.8229,,23.8229,,-82.3554,,-115.6843,,-113.4011,
4760,189390,002587.XSHE,2022-12-31,2023-04-29,2022-12-31,0.03,12455759.04,43133832.53,962852.45,1.5168,0.9009999999999999,0.8687,2.1194,36.2178,95.3307,1.8384,2.1194,14.5387,18.1308,-1.5691,766.3794,17.1075,59.3991,110.5863,0.51,10.9215,-4.3501,,-4.3501,,-36.5432,,-39.6,,-38.1618,
4761,189391,000005.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.1474,-114532307.2,-39496655.46,73944068.09,-12.0655,-8.855,-6.3409,-56.7237,13.0541,113.9198,-33.6048,-56.7237,2.7373,27.1792,-3.6076,,,,122.78,3.5286,,-26.0191,,-26.0191,,-2087.5681,,-215.4084,,-212.2418,
4762,189392,002193.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.5896,-132751801.51,-93929644.5,,-5.8787,-5.0579,-4.2959,-33.7759,16.3504,115.8578,-30.4042,-33.7759,5.7134,17.1926,5.7949,,,,96.8828,12.1303,,-14.1242,,-14.1242,,-7943.901,,-3714.9136,,-15626.1646,
4763,189393,002210.XSHE,2022-12-31,2023-04-29,2022-12-31,0.0332,-21584021.13,-15267174.11,38192407.86,42.6338,-10.4153,7.4855,24.9611,13.9326,104.3133,10.0142,24.9611,,10.6671,6.9474,-43.795,109.5578,-24.4297,43.0438,-11.6445,,33.2032,,33.2032,,585.1505,,1697.4836,,1697.4836,
4764,189394,002761.XSHE,2022-12-31,2023-04-29,2022-12-31,0.85,576508975.31,2610216105.99,-45685485.77,12.9325,7.6936,1.1511,1.2288,5.1201,97.351,1.5979,1.2288,0.0276,2.3662,-0.1771,159.7826,-2.7966,59.4903,98.1852,3.208,121.1022,3.3568,,3.3568,,6.013999999999999,,-4.5139,,-7.3895,
4765,189395,003043.XSHE,2022-12-31,2023-04-29,2022-12-31,1.88,150767443.73,192533477.71,-632883.95,15.4722,15.5264,11.8412,24.2579,37.6747,68.914,28.2521,24.2579,1.8562,9.9866,-6.0609,110.3742,-0.3628,100.3502,106.4324,28.1463,90.5431,16.8349,,16.8349,,33.8531,,35.1433,,35.2527,
4766,189396,002757.XSHE,2022-12-31,2023-04-29,2022-12-31,0.9827,268679923.06,320498275.57,178303.24,12.5399,11.6042,8.1094,10.109,22.2816,89.1736,11.4609,10.109,1.6869,8.5761,0.7756,95.1994,0.053,92.5382,104.8245,8.6586,79.9767,6.61,,6.61,,1.1277,,0.6875,,-0.3506,
4767,189397,688788.XSHG,2022-12-31,2023-04-29,2022-12-31,-1.86,-205083081.64,-107682109.48,,-6.9725,-7.2699,-6.6054,-83.9892,56.641000000000005,146.155,-90.7871,-83.9892,9.1688,109.4099,-15.939,,,,141.5647,-5.5051,,-62.2023,,-62.2023,,-212.4024,,-209.4471,,-210.1968,
4768,189398,600182.XSHG,2022-12-31,2023-04-29,2022-12-31,0.1012,31753748.51,91139645.94,-384454.77,3.3248,3.0669999999999997,2.2725,2.1969,10.8355,97.4012,2.91,2.1969,1.3716,5.7677,0.546,91.4231,-0.3857,92.2466,74.878,5.4163,208.4146,4.9411,,4.9411,,-4.317,,-1.3741,,-4.7585,
4769,189399,002086.XSHE,2022-12-31,2023-04-29,2022-12-31,-2.1,-898841849.7,-84366625.88,1701.32,,,-67.9685,-251.4222,25.4606,113.4064,-129.7558,-251.4222,2.7254,28.0798,5.8308,,,,74.4469,-6.827000000000001,,61.7871,,61.7871,,-8.6478,,-57.4343,,-57.9602,
4770,189400,002976.XSHE,2022-12-31,2023-04-29,2022-12-31,0.56,72731589.07,124122037.76,-8788680.68,8.7017,9.458,4.8163,6.0773,24.8099,89.7094,6.3972,6.0773,1.8741,12.831,-0.6458,159.4987,-11.2936,108.6919,82.9018,3.5508,34.5051,59.7797,,59.7797,,88.7441,,70.6539,,46.6555,
4771,189401,002002.XSHE,2022-12-31,2023-04-29,2022-12-31,0.0961,329932545.47,588437186.15,-5620.0,2.9657,3.2615,1.5722,5.976,29.0129,87.79799999999999,8.2585,5.976,0.3627,8.7987,6.6476,173.17,-0.0017,109.9738,15.4545,-0.9404,-7.7068,-26.0693,,-26.0693,,-60.6105,,-66.3263,,-64.7809,
4772,189402,000046.XSHE,2022-12-31,2023-04-29,2022-12-31,-2.2202,-4575064744.57,-2644419068.48,76151622.16,-7157.5511,-2838.4854,-12.3392,-186.1312,47.9971,120.2319,-50.1688,-101.6903,0.1906,16.2107,27.1398,,,,23.0844,8.05,,-12.4122,,-15.390999999999998,,46.246,,-1.5576,,-2.5058,
4773,189403,600381.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.49,-262520466.1,-129739729.3,-46956230.8,-17.1496,-15.6569,-16.8782,-179.5192,46.1116,180.9972,-184.5113,-179.5192,76.9416,47.7872,0.3211,,,,125.5717,-19.8661,,25.3703,,25.3703,,-17.0414,,-15.6628,,-15.6622,
4774,189405,000995.XSHE,2022-12-31,2023-04-29,2022-12-31,0.04,2388619.44,7707892.24,,5.7345,1.8621,1.5548,5.4664,63.8245,94.35,5.5055,5.4664,18.2928,15.1128,4.8342,108.745,,32.4712,101.0745,8.0536,142.542,49.7714,,49.7714,,142.3106,,155.0173,,154.2695,
4775,189406,688565.XSHG,2022-12-31,2023-04-29,2022-12-31,-0.25,-42244916.71,-16777628.19,-73920.0,-5.9968,-6.9747,-3.9509,-17.8789,21.133000000000003,108.2586,-23.0164,-17.8789,7.1694,21.6315,0.0444,,,,117.5692,-30.5507,,-35.7923,,-35.7923,,-1323.3788,,-366.5291,,-366.5291,
4776,189407,300427.XSHE,2022-12-31,2023-04-29,2022-12-31,0.1791,46532560.32,93028129.13,-4328160.0,4.0061,2.8481,1.7979,4.4156,29.1547,94.316,4.6285,4.4156,6.9071,11.4634,4.4317,124.4209,-5.7887,71.093,65.9884,-18.4989,-325.4579,18.7723,,18.7723,,112.5202,,111.8363,,110.6978,
4777,189408,002397.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.59,-477593030.96,-388116968.52,-93416.35,-32.8104,-34.9598,-14.5013,-22.0468,33.0816,119.0928,-20.4219,-22.0468,39.6876,9.9585,1.777,,,,109.1822,16.347,,-17.4554,,-17.4554,,-130.5689,,-183.8024,,-187.4805,
4778,189409,603687.XSHG,2022-12-31,2023-04-29,2022-12-31,0.25,75161018.22,91430271.96,8938392.84,5.3369,3.8081,4.0089,6.1794,15.9511,95.5579,6.4072,6.1794,1.5947,8.5099,0.6890000000000001,66.372,6.4886,71.3538,85.2079,12.030999999999999,270.8389,23.664,,23.664,,31.8913,,34.5494,,7.9864,
4779,189410,603628.XSHG,2022-12-31,2023-04-29,2022-12-31,0.4,113933199.12,145657057.42,7517845.25,10.4583,10.8936,5.0654,7.5804,22.7121,89.8985,10.1822,7.5804,4.7747,6.0722,1.5008,104.5222,5.3947,104.162,94.49,8.4465,83.6161,41.6461,,41.6461,,146.601,,124.5447,,130.909,
4780,189411,000981.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.1,-1997570082.58,-1455067011.37,896830300.72,-25.0163,-51.562,-5.6765,-29.9116,7.6738,138.9224,-33.4797,-29.9116,2.1351,33.5549,6.7139,,,,95.6981,-14.0722,,-5.9831,,-5.9831,,52.5014,,59.1711,,62.9271,
4781,189412,000620.XSHE,2022-12-31,2023-04-29,2022-12-31,-1.8,-3075088697.79,-2096115649.45,120749455.07,-357.3921,-321.7052,-8.2515,-64.7415,20.7073,139.9026,-54.9564,-64.7415,6.0025,9.7413,38.6677,,,,60.2825,12.6722,,-38.909,,-38.909,,13.2393,,10.88,,12.2468,
4782,189413,002094.XSHE,2022-12-31,2023-04-29,2022-12-31,-1.17,-460235262.97,-207570354.28,-304966249.12,-44.2327,-25.1666,-22.4283,-29.6567,8.4557,107.0331,-29.0113,-29.6567,4.6304,7.6449,2.8875,,,,113.47,1.7619999999999998,,-6.3973,,-6.3973,,-38153.1026,,-4877.0589,,-5049.8555,
4783,189416,000603.XSHE,2022-12-31,2023-04-29,2022-12-31,0.53,359084416.81,575585766.8,49368365.82,13.0461,12.8485,9.44,26.8832,54.3019,69.3709,33.0599,26.8832,0.2268,13.6473,4.227,93.587,8.027000000000001,98.4859,108.7384,26.27,85.7681,14.7251,,14.7251,,-12.9982,,-15.0737,,-13.5367,
4784,189417,000558.XSHE,2022-12-31,2023-04-29,2022-12-31,-0.0281,-47276438.14,-42162611.78,5233683.63,-3.2732,-4.2789,-1.9909,-31.2974,28.9126,135.3648,-36.5196,-31.2974,3.4958,30.0741,12.1669,,,,109.8719,84.4831,,-15.2624,,-15.2624,,56.7686,,64.1576,,61.6071,
